EH_ID,Body_length,labels,Exp_ID,Neubauer1,Neubauer2,Neubauer3,Neubauer4,oocyst_mean,dilution_ml,OPG,dpi,weight,weight_dpi0,weightloss,fecweight,Eimeria,X,X.1,X.2,X.3,X.4,Locality,Genome,Mouse_strain,IDD,Dam,Gen,Sir,IDS,Sir.1,Gen.1,Born,Fpar,LS,MM,FF,ID,PIN,Sex,Gen.2,Wean,BW10,BW20,Clip,Departure,NOTE,Parent1,Parent2,HybridStatus,ageAtdpi0expe1a,Batch,InfectionStrain,Infection_date,ageAtInfection,Mouse_subspecies,Full_info_mouse,infection_isolate,Eimeria_species,mean_Neubauer,oocysts.per.tube,startingWeight,relativeWeight
LM0244,,CRY,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,2,15.33,12.33,-3,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,inbred,7.57142857142857,2,E88,2018-07-09 CET,7.57142857142857,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,NA,12.33,124.330900243309
LM0244,,BFI,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,3,14.31,12.33,-1.98,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,inbred,7.57142857142857,2,E88,2018-07-09 CET,7.57142857142857,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,NA,12.33,116.058394160584
LM0244,,HJW,Exp_005_2a,0,0,0,0,NA,1,0,4,14.23,12.33,-1.9,0.58,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,inbred,7.57142857142857,2,E88,2018-07-09 CET,7.57142857142857,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,0,0,12.33,115.409570154096
LM0244,,MXZ,Exp_005_2a,0,0,0,0,NA,1,0,5,14.25,12.33,-1.92,0.58,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,inbred,7.57142857142857,2,E88,2018-07-09 CET,7.57142857142857,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,0,0,12.33,115.571776155718
LM0244,,VWY,Exp_005_2a,0,0,0,0,NA,1,0,6,13.67,12.33,-1.34,0.51,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,inbred,7.57142857142857,2,E88,2018-07-09 CET,7.57142857142857,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,0,0,12.33,110.867802108678
LM0244,,LNX,Exp_005_2a,0,1,0,0,NA,1,0,7,12.87,12.33,-0.539999999999999,0.18,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,inbred,7.57142857142857,2,E88,2018-07-09 CET,7.57142857142857,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,0,0,12.33,104.379562043796
LM0244,,JSU,Exp_005_2a,0,0,0,0,NA,1,0,8,11.69,12.33,0.640000000000001,0.13,E88,eye infection,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,inbred,7.57142857142857,2,E88,2018-07-09 CET,7.57142857142857,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,0,0,12.33,94.8094079480941
LM0244,,BGL,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,9,11.1,12.33,1.23,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,inbred,7.57142857142857,2,E88,2018-07-09 CET,7.57142857142857,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,NA,12.33,90.0243309002433
LM0244,,BFV,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,10,NA,12.33,NA,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,inbred,7.57142857142857,2,E88,2018-07-09 CET,7.57142857142857,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,NA,12.33,NA
LM0244,,BNO,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,11,NA,12.33,NA,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,inbred,7.57142857142857,2,E88,2018-07-09 CET,7.57142857142857,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,NA,12.33,NA
LM0245,,CFJ,Exp_005_2a,0,0,0,0,NA,1,0,0,16.71,16.71,0,1.59,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,inbred,7.71428571428571,2,E88,2018-07-09 CET,7.71428571428571,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,0,0,16.71,100
LM0245,,BRZ,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,1,16.93,16.71,-0.219999999999999,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,inbred,7.71428571428571,2,E88,2018-07-09 CET,7.71428571428571,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,NA,16.71,101.31657690006
LM0245,,NRV,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,2,17.4,16.71,-0.689999999999998,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,inbred,7.71428571428571,2,E88,2018-07-09 CET,7.71428571428571,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,NA,16.71,104.129263913824
LM0245,,FTV,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,3,16.82,16.71,-0.109999999999999,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,inbred,7.71428571428571,2,E88,2018-07-09 CET,7.71428571428571,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,NA,16.71,100.65828845003
LM0245,,ARV,Exp_005_2a,0,0,0,0,NA,1,0,4,16.85,16.71,-0.140000000000001,1.88,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,inbred,7.71428571428571,2,E88,2018-07-09 CET,7.71428571428571,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,0,0,16.71,100.837821663674
LM0245,,HIK,Exp_005_2a,0,0,0,0,NA,2,0,5,16.69,16.71,0.02,1.58,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,inbred,7.71428571428571,2,E88,2018-07-09 CET,7.71428571428571,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,0,0,16.71,99.8803111909037
LM0245,,JOP,Exp_005_2a,0,0,0,0,NA,1,0,6,15.66,16.71,1.05,1.28,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,inbred,7.71428571428571,2,E88,2018-07-09 CET,7.71428571428571,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,0,0,16.71,93.7163375224416
LM0245,,OST,Exp_005_2a,3,3,3,1,NA,1,104166.666666667,7,14.31,16.71,2.4,0.24,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,inbred,7.71428571428571,2,E88,2018-07-09 CET,7.71428571428571,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,2.5,25000,16.71,85.6373429084381
LM0245,,DLX,Exp_005_2a,2,13,6,6,NA,1,397058.823529412,8,13.29,16.71,3.42,0.17,E88,killed,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,inbred,7.71428571428571,2,E88,2018-07-09 CET,7.71428571428571,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,6.75,67500,16.71,79.5332136445242
LM0245,,BOV,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,9,NA,16.71,NA,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,inbred,7.71428571428571,2,E88,2018-07-09 CET,7.71428571428571,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,NA,16.71,NA
LM0245,,AOT,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,10,NA,16.71,NA,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,inbred,7.71428571428571,2,E88,2018-07-09 CET,7.71428571428571,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,NA,16.71,NA
LM0245,,BLT,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,11,NA,16.71,NA,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,inbred,7.71428571428571,2,E88,2018-07-09 CET,7.71428571428571,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,NA,16.71,NA
LM0246,,AHJ,Exp_005_2a,2,1,3,0,NA,1,18750,0,17.95,17.95,0,0.8,E88,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred,9.14285714285714,2,E88,2018-07-09 CET,9.14285714285714,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E88,E.falciformis,1.5,15000,17.95,100
LM0246,,AKO,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,1,18.64,17.95,-0.690000000000001,0,E88,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred,9.14285714285714,2,E88,2018-07-09 CET,9.14285714285714,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E88,E.falciformis,NA,NA,17.95,103.844011142061
LM0246,,GHL,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,2,18.96,17.95,-1.01,0,E88,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred,9.14285714285714,2,E88,2018-07-09 CET,9.14285714285714,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E88,E.falciformis,NA,NA,17.95,105.626740947075
LM0246,,BLN,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,3,19.79,17.95,-1.84,0,E88,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred,9.14285714285714,2,E88,2018-07-09 CET,9.14285714285714,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E88,E.falciformis,NA,NA,17.95,110.25069637883
LM0246,,RTV,Exp_005_2a,0,0,0,0,NA,1,0,4,19.95,17.95,-2,2.08,E88,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred,9.14285714285714,2,E88,2018-07-09 CET,9.14285714285714,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E88,E.falciformis,0,0,17.95,111.142061281337
LM0246,,IKZ,Exp_005_2a,0,0,0,0,NA,1,0,5,19.93,17.95,-1.98,1.62,E88,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred,9.14285714285714,2,E88,2018-07-09 CET,9.14285714285714,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E88,E.falciformis,0,0,17.95,111.030640668524
LM0246,,TUY,Exp_005_2a,0,0,0,0,NA,1.5,0,6,20.29,17.95,-2.34,1.42,E88,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred,9.14285714285714,2,E88,2018-07-09 CET,9.14285714285714,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E88,E.falciformis,0,0,17.95,113.036211699164
LM0246,,BOY,Exp_005_2a,2,0,1,0,NA,1,6578.94736842105,7,19.33,17.95,-1.38,1.14,E88,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred,9.14285714285714,2,E88,2018-07-09 CET,9.14285714285714,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E88,E.falciformis,0.75,7500,17.95,107.688022284123
LM0246,,AMS,Exp_005_2a,63,53,55,88,NA,1,1245192.30769231,8,17.93,17.95,0.02,0.52,E88,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred,9.14285714285714,2,E88,2018-07-09 CET,9.14285714285714,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E88,E.falciformis,64.75,647500,17.95,99.8885793871866
LM0246,,ACY,Exp_005_2a,28,22,25,23,NA,1,644736.842105263,9,17.58,17.95,0.370000000000001,0.38,E88,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred,9.14285714285714,2,E88,2018-07-09 CET,9.14285714285714,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E88,E.falciformis,24.5,245000,17.95,97.9387186629526
LM0246,,KUY,Exp_005_2a,4,9,6,7,NA,1,382352.941176471,10,17.27,17.95,0.68,0.17,E88,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred,9.14285714285714,2,E88,2018-07-09 CET,9.14285714285714,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E88,E.falciformis,6.5,65000,17.95,96.2116991643454
LM0246,,BGU,Exp_005_2a,4,2,2,1,NA,1,83333.3333333333,11,18.96,17.95,-1.01,0.27,E88,,,NA,NA,NA,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred,9.14285714285714,2,E88,2018-07-09 CET,9.14285714285714,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E88,E.falciformis,2.25,22500,17.95,105.626740947075
LM0247,93.53,ACP,Exp_005_2a,6,3,4,5,NA,1,42056.0747663551,0,25.21,25.21,0,1.07,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,935,M,F1,1M,7.69,13.66,P4,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,4.5,45000,25.21,100
LM0247,93.53,GLM,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,1,24.7,25.21,0.510000000000002,0,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,935,M,F1,1M,7.69,13.66,P4,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,NA,NA,25.21,97.9769932566442
LM0247,93.53,SUX,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,2,24.43,25.21,0.780000000000001,0,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,935,M,F1,1M,7.69,13.66,P4,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,NA,NA,25.21,96.9059896866323
LM0247,93.53,HLY,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,3,24.58,25.21,0.630000000000003,0,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,935,M,F1,1M,7.69,13.66,P4,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,NA,NA,25.21,97.5009916699722
LM0247,93.53,KUX,Exp_005_2a,0,0,0,0,NA,1,0,4,24.58,25.21,0.630000000000003,2.54,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,935,M,F1,1M,7.69,13.66,P4,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,0,0,25.21,97.5009916699722
LM0247,93.53,HOY,Exp_005_2a,0,0,0,0,NA,1,0,5,24.37,25.21,0.84,1.66,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,935,M,F1,1M,7.69,13.66,P4,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,0,0,25.21,96.6679888932963
LM0247,93.53,MNR,Exp_005_2a,0,0,0,0,NA,1,0,6,24.56,25.21,0.650000000000002,1.63,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,935,M,F1,1M,7.69,13.66,P4,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,0,0,25.21,97.4216580721936
LM0247,93.53,AIK,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,7,23.94,25.21,1.27,1.47,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,935,M,F1,1M,7.69,13.66,P4,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,NA,NA,25.21,94.9623165410551
LM0247,93.53,GQS,Exp_005_2a,97,276,74,95,NA,1,2084615.38461538,8,23.28,25.21,1.93,0.65,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,935,M,F1,1M,7.69,13.66,P4,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,135.5,1355000,25.21,92.3443078143594
LM0247,93.53,COW,Exp_005_2a,67,70,70,47,NA,1,1221153.84615385,9,22.6,25.21,2.61,0.52,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,935,M,F1,1M,7.69,13.66,P4,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,63.5,635000,25.21,89.646965489885
LM0247,93.53,OQY,Exp_005_2a,6,14,9,11,NA,1,222222.222222222,10,23.02,25.21,2.19,0.45,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,935,M,F1,1M,7.69,13.66,P4,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,10,100000,25.21,91.3129710432368
LM0247,93.53,LRS,Exp_005_2a,11,13,9,5,NA,1.5,154891.304347826,11,22.95,25.21,2.26,0.92,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,935,M,F1,1M,7.69,13.66,P4,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,9.5,142500,25.21,91.0353034510115
LM0248,90.62,JOT,Exp_005_2a,5,2,5,15,NA,1,53571.4285714286,0,17.99,17.99,0,1.26,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,936,F,F1,1F,7.62,12.83,P5,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,6.75,67500,17.99,100
LM0248,90.62,CMW,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,1,19.04,17.99,-1.05,0,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,936,F,F1,1F,7.62,12.83,P5,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,NA,NA,17.99,105.836575875486
LM0248,90.62,DQV,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,2,18.21,17.99,-0.220000000000002,0,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,936,F,F1,1F,7.62,12.83,P5,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,NA,NA,17.99,101.222901612007
LM0248,90.62,AUZ,Exp_005_2a,NA,NA,NA,NA,NA,1,NA,3,19.15,17.99,-1.16,0,E88,,,NA,NA,NA,STRA x SCHUNT,dom,STRA_SCHUNT,SY,5825,55,SCHUNT,SY,3470,36,2018-05-02,4,10,6,4,EX,936,F,F1,1F,7.62,12.83,P5,NA,REZERVA,STRA,SCHUNT,outbred,9.71428571428571,2,E88,2018-07-09 CET,9.71428571428571,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,NA,NA,17.99,106.44802668149
